Priority comparison: PW vs TTC (10000p_150d)
Sorted by priority descending (highest priority number = most important)
Patient ID   PW    TTC    Priority  Verdict
      5541    Y      Y        6785   both
      8470    Y      Y        6784   both
      3708    Y      Y        6783   both
      5236    Y      Y        6782   both
      5651    Y      Y        6781   both
      5667    N      N        6780  neither
       704    Y      Y        6779   both
      8953    N      N        6778  neither
      7104    Y      Y        6777   both
      8755    Y      Y        6776   both
      9168    Y      Y        6775   both
      2517    N      N        6774  neither
      2873    Y      Y        6773   both
      8047    Y      Y        6772   both
      2690    Y      Y        6771   both
      4057    Y      Y        6770   both
      2100    Y      Y        6769   both
      2567    Y      Y        6768   both
      4369    Y      Y        6767   both
      5849    Y      Y        6766   both
      6367    Y      Y        6765   both
      9074    Y      Y        6764   both
      9134    Y      N        6763  PW only
      5315    Y      Y        6762   both
      9561    Y      Y        6761   both
      5572    Y      Y        6760   both
      4327    Y      Y        6759   both
      8592    N      N        6758  neither
      5939    Y      Y        6757   both
      3028    Y      Y        6756   both
      1094    Y      Y        6755   both
      1955    Y      Y        6754   both
      6356    N      N        6753  neither
      6998    Y      Y        6752   both
      1391    Y      Y        6751   both
      1835    N      N        6750  neither
      3864    N      N        6749  neither
       689    N      Y        6748  TTC only
      2160    Y      Y        6747   both
      3187    Y      Y        6746   both
      2523    Y      Y        6745   both
      3251    Y      Y        6744   both
      8852    N      N        6743  neither
      6772    Y      Y        6742   both
      6643    N      N        6741  neither
       411    N      N        6740  neither
      7721    Y      Y        6739   both
      7388    Y      Y        6738   both
      4787    Y      Y        6737   both
      1760    Y      Y        6736   both
      3385    Y      Y        6735   both
      2394    Y      Y        6734   both
      9923    N      Y        6733  TTC only
      3404    Y      N        6732  PW only
      3628    N      N        6731  neither
      3059    Y      Y        6730   both
      9926    Y      Y        6729   both
      4945    N      N        6728  neither
       846    Y      N        6727  PW only
      6801    Y      Y        6726   both
      1565    Y      Y        6725   both
      4003    Y      Y        6724   both
      7662    Y      Y        6723   both
      5680    Y      Y        6722   both
      8813    N      Y        6721  TTC only
       364    Y      Y        6720   both
      7333    Y      Y        6719   both
      3860    Y      Y        6718   both
      7679    Y      Y        6717   both
      5423    Y      Y        6716   both
        88    Y      Y        6715   both
      4396    N      N        6714  neither
      1532    Y      Y        6713   both
      6415    Y      Y        6712   both
      3515    N      Y        6711  TTC only
      6270    N      N        6710  neither
      9679    N      Y        6709  TTC only
      3186    Y      Y        6708   both
      4848    N      N        6707  neither
      2804    Y      Y        6706   both
      5839    Y      Y        6705   both
      6932    Y      Y        6704   both
      2978    Y      Y        6703   both
      9627    Y      Y        6702   both
      2220    Y      Y        6701   both
      5786    Y      N        6700  PW only
      4002    Y      Y        6699   both
      4909    Y      Y        6698   both
       604    Y      Y        6697   both
      7876    N      N        6696  neither
      6034    Y      Y        6695   both
      9976    N      N        6694  neither
      1630    Y      Y        6693   both
      7276    N      Y        6692  TTC only
       789    N      N        6691  neither
      5571    Y      Y        6690   both
      1476    Y      Y        6689   both
      4681    N      Y        6688  TTC only
       514    Y      N        6687  PW only
      4980    Y      Y        6686   both
      4583    Y      Y        6685   both
      8858    Y      Y        6684   both
      4305    N      N        6683  neither
       695    Y      Y        6682   both
      1067    Y      Y        6681   both
      3000    Y      Y        6680   both
      6646    N      Y        6679  TTC only
      8110    N      N        6678  neither
      1085    Y      Y        6677   both
      9716    Y      Y        6676   both
      3408    Y      Y        6675   both
      7466    Y      Y        6674   both
      6161    N      N        6673  neither
      9920    Y      Y        6672   both
      4709    Y      Y        6671   both
      9171    Y      Y        6670   both
      8804    Y      Y        6669   both
      9155    N      N        6668  neither
      2995    Y      Y        6667   both
      6482    N      N        6666  neither
